Lisa-king,上海静安香格里拉大酒店,独自旅行,尊雅大床房,2019-12,2020-03-03,4.5,当天正好需要赶飞机，遇到酒店有接待婚宴，前台人又杂又乱，排队站那半天也没有人理会，等了半天一个比我后到的客人直接插我队，前台工作人员却当看不见，最后导致我和前台一个需要开发票的客人吵起来了！这服务也是挺恐怖的！也没想到香格里拉档次这么高怎么会有这种没有素质的客人还是个女的，希望下次不要再遇到类似事情了！
红尘有爱qlj,上海静安香格里拉大酒店,情侣出游,尊雅双床房,2020-01,2020-02-01,5.0,床很舒服，房间干净整洁，一楼自助早餐很不错，而且非常时期这里卫生防护措施非常到位，真的不亏是五星级酒店。
_WeChat32789****,上海静安香格里拉大酒店,其他,尊雅大床房,2019-09,2019-09-25,5.0,酒店的房间很不错，偏爱这种简约的装修风格； 前台接待友好，特别是礼宾部丁建很热情很礼貌帮忙送行李到房间；房间外的view很棒，下雨的时候感觉风景很惬意！！
Gary,上海静安香格里拉大酒店,商务出差,尊雅大床房,2020-04,2020-04-20,5.0,这家酒店很不错：
龙口妹砸,上海静安香格里拉大酒店,商务出差,豪华阁尊贵大床房,2020-01,2020-02-01,5.0,特殊情况下的处理方式非常到位，进门需要检查体温，酒店提供医用口罩，餐食都加了防护措施，很安心
cy11051346,上海静安香格里拉大酒店,情侣出游,尊雅双床房,2019-12,2019-12-13,5.0,每次到上海都住这里，周边逛街购物餐饮都很方便，地铁到徐家汇南京路步行街都很近。酒店房间卫生整洁床品舒适，早餐很丰盛前台服务好。
_WeChat9801****,上海静安香格里拉大酒店,独自旅行,豪华阁尊荣双床房,2019-09,2019-09-07,5.0,早餐有三个地方可以吃，很丰盛，景色非常棒，床很舒服，浴室非常大，有浴缸很爽，有水果有胶囊咖啡，设施非常齐全，健身房更赞！
游老板就是我,上海静安香格里拉大酒店,商务出差,尊雅大床房,2020-01,2020-01-13,5.0,香格里拉就不用多说了，大家都知道的好，服务绝对到位，环境整洁，早餐也非常好，特别适合商务出差，很满意
118768****,上海静安香格里拉大酒店,商务出差,尊华双床房,2019-09,2019-10-03,5.0,在静安寺旁，联通各个商场，购物、美食都非常方便，周边大品牌服饰更是齐全，早餐也非常丰富，非常推荐入住
Kolls,上海静安香格里拉大酒店,情侣出游,尊雅大床房,2019-11,2019-12-02,5.0,總體上非常不錯的酒店，無論是設施，環境還是住客服務，地理位置非常便利，唯一美中不足的就是門口臨時停車的位置安排比較混亂，而且抵達當天行李生不能第一時間安排協助行李。
M6548****,上海静安香格里拉大酒店,商务出差,尊雅大床房,2019-12,2019-12-31,5.0,非常好的一家酒店，我出差去上海十次有九次都会住这里，位置非常好，交通方便，设施完善，就是窗户风吹的响动有点大
121102****,上海静安香格里拉大酒店,商务出差,尊雅双床房,2019-11,2019-12-27,4.0,环境好，交通方便，卫生好，设施新，服务态度好，食品安全卫生，给客服打电话要一次性洗漱用品，马上就送来了。房间也很宽敞，大的落地窗，显得房间很敞亮。
悠然悠然11,上海静安香格里拉大酒店,家庭亲子,尊华大床房,2019-12,2019-12-03,3.5,酒店位置还可以，就是服务人员对外宾很热情，满脸笑容，对内宾冷冷的，这些服务人员估计忘了自己是哪个国家的人，住宿体验交差，不推荐。
202932****,上海静安香格里拉大酒店,家庭亲子,尊雅双床房,2020-01,2020-01-15,4.5,酒店很舒服很干净，周边带孩子可去看一些名人故居，唯一缺点就是入住升级时没有被告知要加服务费
2735****,上海静安香格里拉大酒店,商务出差,尊雅大床房,2020-01,2020-01-12,4.5,早餐价格偏贵就没有订，毕竟是自己付费。酒店位置非常好，价格略高，性价比不高。游泳池算是大的了，池底有石子隔脚。
M227575****,上海静安香格里拉大酒店,情侣出游,尊华大床房,2019-08,2019-09-02,5.0,此次入住尊享大床房，首先房间风景很好，很安静也很干净，其次地理位置也极佳，距离地铁站很近，楼下就有嘉里和芮欧。下次还会入住
洪峰0212,上海静安香格里拉大酒店,其他,尊雅双床房,2019-11,2019-11-20,5.0,参加上海马拉松比赛，为了方便订了香格里拉大酒店，前台小哥不错👍，和他说要延迟退房，他马上给我延至二点，这样我比赛结束后还能洗澡，房间服务也很好，需要什么都能满足，也住了不少地方的香格里拉大酒店，服务是真心不错👍
huanghuacarol,上海静安香格里拉大酒店,朋友出游,尊华双床房,2019-11,2019-11-19,5.0,整体环境不错，更适合商务居住。房间这次安排了一个尾房，按理说，我个人比较忌讳，但是鉴于尾房的特殊位置，整个房间2面都是落地窗，整体视野非常棒，因此也就没再纠结换房。房间内的枕头不是很舒服，连住2晚后，感觉后背颈椎疼。另外，最后一晚正好赶上大风，不知道什么原因，东西碰撞的声音，水管道流水的声音一直持续了多半宿，这点很是不满。但整体服务，硬件设施还是值得肯定的。早餐虽然品种不是很多，但胜在味道很好。个人非常满意！
dihuatang,上海静安香格里拉大酒店,家庭亲子,豪华阁尊贵双床房,2019-06,2019-07-09,5.0,"由于诸多原因评价晚了，抱歉。
        因为带着九个月的小宝宝出行，看了好多家酒店的评论，最后选定香格里拉，一个原因是信任酒店一贯的品质，再一个原因是位置。 
        先说酒店的位置，在静安的中心，与嘉里中心连结，距久光、芮欧等商业中心咫尺之遥，周边食肆众多，还有静安公园、静安寺环绕，带着小宝宝周边走走，既不会无聊也饿不着，位置简直太好了。
        再说说服务，原本订的是行政套房，酒店看带着小宝宝，给我们升级到了更大的套房，且位于酒店的顶层，风景无敌，小宝宝特别开心，每天趴在窗前看。婴儿床免费提供，安装到位，淋浴间摆放了婴儿用洗浴护肤品，楼层打扫卫生的阿姨（忘记了问姓名）特别热心、体贴，每天还多放了瓶水以备小宝宝喝水冲奶，非常贴心。
        酒店的早餐很丰富，除了西式自助餐厅，还有酒店的“夏宫”可以享用早餐，提供正宗港式早茶，与众不同。
        泳池也非常棒，大、人少、水温适中，无论大人游泳还是带宝宝玩都很棒。
        总之，选对酒店可免除很多烦恼。香格里拉的品质始终如一，上海之行非常开心。"
VICKY0716,上海静安香格里拉大酒店,商务出差,尊雅大床房,2019-12,2019-12-23,3.0,"这个酒店，停车需要自己缴费，我们缴费120～
问距离500米的静安寺如何走，前台人员说，方向感不清楚，不知道。服务态度不好～"
E0389****,上海静安香格里拉大酒店,情侣出游,尊华双床房,2019-10,2019-10-23,5.0,早餐人很多，西式的更好吃，呱噪的上海人白领会迅速夹走蒸屉中80%的小笼包，服务很礼貌，酒店很专业
_WeChat265473****,上海静安香格里拉大酒店,情侣出游,尊雅大床房,2020-01,2020-01-13,2.0,明明说是免费停车，第二天去领停车券的时候却被告知只有套房才可以拥有免费停车的服务，一开始不说明白，误导消费者！
余果儿,上海静安香格里拉大酒店,家庭亲子,尊雅双床房,2020-01,2020-01-15,5.0,经常住香格里拉，最主要是喜欢香格里拉的卫生间，房间大干湿分离，浅色系特显干净温暖，前台办手续也较快！
1806410****,上海静安香格里拉大酒店,家庭亲子,尊华大床房,2019-09,2019-09-27,5.0,"酒店视野很好
客房送餐也很美味 东南亚系列味很正
带着小孩不到两岁 晚上就逛一下下面的嘉里中心很方便"
南郑罗伯特,上海静安香格里拉大酒店,独自旅行,豪华阁尊荣大床房,2019-11,2019-11-03,5.0,服务态度好，环境好，交通方便，房间明亮整洁，景观好，天际线，夜间安静，酒店四层1515牛排馆非常值得去，味道不错，工作人员态度热情，有间必答！
118441****,上海静安香格里拉大酒店,独自旅行,尊雅双床房,2019-11,2019-12-15,5.0,香格里拉静安的位置自然不用说 楼下也是美食很聚集 纽约的汉堡分店也开在了嘉里 楼上火锅也棒 便利店少了点 不过健身房是很👍
_CFT010000000952****,上海静安香格里拉大酒店,家庭亲子,尊华双床房,2019-10,2019-12-09,5.0,早餐非常赞，楼下地铁，地下直通嘉里中心非常方便。泳池很干净，也几乎没有什么人，唯一不足的是我离开的时候停车居然告知是要另外收费的
1596165****,上海静安香格里拉大酒店,情侣出游,尊华双床房,2019-10,2019-11-08,2.3,感觉这家香格里拉越来越差了！晚上到的、门口礼宾都没有，前台的人全程服务头也不抬、办完卡直接丢给我说、你去房间吧！惊呆！太失望了！
205603****,上海静安香格里拉大酒店,独自旅行,尊雅大床房,2019-10,2019-10-21,5.0,跟男朋友住过好多次静安香格里拉，这次是自己一个人住，一如既往地好，地理位置优越，早餐特别棒，不愧是上海最棒的酒店之一，以后还会住的
dralban,上海静安香格里拉大酒店,家庭亲子,尊华大床房,2019-10,2019-10-22,5.0,超级棒的酒店，入住时做了一个升级，楼层高，俯视上海的夜景，震撼到了，由于酒店地处上海市中心的中心位置，各种美丽动人，无与伦比。周边各种商城写字楼和餐饮林立。非常棒
_WB273411****,上海静安香格里拉大酒店,其他,尊雅双床房,2019-07,2019-07-30,5.0,这个酒店真的很不错 本来定的是双人床 后面前台考虑到住的人数以及就餐等问题 帮忙升级到行政房 下午茶品种多 味道也还可以 早餐有三个地方可以用餐 影响很深刻的是 有个貌似叫Max的姐姐（好像是叫这个 反正特别好 也特别热情 ）人非常好 也非常用心 退房的时候 有个东西落在酒店了 也是她和前台帮忙解决的 本来还要等一会的 她就安排我们在旁边的咖啡店坐会 而且亲自跑上去拿 很快 真的很谢谢  而且人也长得好哈哈哈哈 一个词“人美心善”哈哈哈 反正真的挺谢谢的 酒店的空调也还可以 降温速度非常快 房间里的洗漱用品都是欧舒丹的 另外得夸一下 酒店的服务 真的很不错 出去玩之前房间还是很乱的 回来的时候已经整整齐齐了 东西也没有少 床铺以及其他地方的东西找起来也方便 毛巾啥的也都换成新的了 总之 下次来还是会住这个酒店 真的真的很不错
_cmb439226830615****,上海静安香格里拉大酒店,家庭亲子,尊雅大床房,2019-10,2019-11-09,4.3,位置很好，和商场无缝对接。早餐该有的都有了。整体酒店的服务人员普遍不热情，说不出来为什么，包括前台、早餐厅、中餐厅、日料、客房。
fei?fei,上海静安香格里拉大酒店,其他,尊雅大床房,2019-10,2019-12-26,4.0,不错的酒店，价格有点小贵，其余还不错👌 不错的酒店，价格有点小贵，其余还不错👌
明天天蓝,上海静安香格里拉大酒店,其他,尊雅大床房,2019-07,2019-07-25,4.5,酒店位置和环境都非常赞，房间设施也一流，惊艳的是浴室还有地暖。就是两个插曲让我对这个五星级酒店有点大失所望，一个是我下午16:00左右飞机落地被通知房间只能保留到16:00，我非常吃惊，通知携程协调赶紧保留，费劲周折，取消了又重新预定，好在负责check in的小弟比较nice，看我带了孩子帮我升级了房间；最让我失望的是，退完房接到酒店电话说，我家宝宝在沙发椅上留下了圆珠笔印，清洗不掉，要我赔偿1500元换皮，我反复道歉说明，恳请试试不同的方法去印，最后支付了500元的清洁费。首先是我们不小心，我们应该道歉应该承担责任，可是酒店不依不饶，上来就要换皮。不积极主动想着怎么去渍，让我觉得输了理亏还有哑巴亏的感觉。
加载也要卖萌,上海静安香格里拉大酒店,朋友出游,豪华阁尊荣双床房,2019-06,2019-07-01,5.0,早餐非常好可以选择55楼和一楼 55楼是行政餐厅停车场好像是要收费的，
璐璐是小璐,上海静安香格里拉大酒店,家庭亲子,尊雅大床房,2019-10,2019-10-06,3.5,前台checkin入住服务态度非常差  全程无笑容 一个劲要我加钱升级行政房 停车是收费一晚120  这种服务完全不像一个五星酒店 房间设备中规中矩 反正入住体验一般 完全不值这个价 
tennisjeep,上海静安香格里拉大酒店,商务出差,尊华大床房,2019-12,2019-12-30,5.0,房间大，视野好，楼下吃喝方便，堵车。楼下有个毛主席的故居可以免费参观，九十九年前毛主席就住在上海CBD了。
288306****,上海静安香格里拉大酒店,情侣出游,尊雅大床房,2019-05,2019-05-19,5.0,床很舒服，在市区很好找，早餐一般。洗漱用品是欧舒丹的。不过没有usb直接充电的地方。出门走一会就是商场，很繁华。
_M1352446****,上海静安香格里拉大酒店,情侣出游,尊雅大床房,2019-09,2019-09-25,2.8,礼宾部和前台的服务令人窒息。我真的不知道是静安香格里拉我误会了他的级别不应该和四季或者丽思这些酒店对比，更不用说其他奢侈型酒店。让礼宾部来房间拿行李下楼，不仅一句礼貌用语都没有，甚至质问我现在很忙下次东西搬的快点?这件事我一定会邮件投诉给香格里拉，简直难以置信。前台男士的服务也是一副公安局审批文件的态度，如果酒店看到这样反馈毫无关心，我一定会在各种机会好好帮你们宣传
胖胖凯,上海静安香格里拉大酒店,情侣出游,尊华大床房,2019-09,2019-09-23,5.0,酒店位置非常好，地铁站和附近生活机能都挺好的！唯一就是出入口车流量和小巷子不匹配，一天到晚堵在门口。入住还送了水果，很贴心！
sandy,上海静安香格里拉大酒店,家庭亲子,尊雅大床房,2019-11,2019-11-25,5.0,酒店位置很好，餐饮购物都很方便，服务设施都很棒，符合国际五星标准。唯一不足是要付120停车费，有点坑
jinmingwu,上海静安香格里拉大酒店,家庭亲子,豪华阁尊贵大床房,2019-11,2019-12-08,5.0,静安寺出行方便。。。酒店地理位置绝对繁华上海中心。。。。人文历史建筑附件都是法租界漂亮有历史的洋房。。。。
E5960****,上海静安香格里拉大酒店,家庭亲子,尊雅双床房,2020-01,2020-01-06,2.5,前台服务员的态度很冷淡。房间没有照片里的新。大堂很乱 没有想象中的高级感。整体印象不好
zac2013,上海静安香格里拉大酒店,商务出差,尊雅大床房,2019-07,2019-08-31,5.0,静安香格里拉非常方便，每次开会的首选，豪华阁风景很好，服务更好，Coco和July都非常专业，为我们的会务提供了很多便利
flowercauli,上海静安香格里拉大酒店,家庭亲子,豪华阁尊贵大床房,2019-05,2019-05-04,5.0,干净整洁，舒适度高，白色卫浴和地暖在冬季很舒适，夏季很清爽。豪华阁尊贵房型比较推荐，铜仁路城市景观很开阔，同时可包停车。酒店与嘉里中心商场相通，交通便捷。
_WeChat33371****,上海静安香格里拉大酒店,商务出差,尊雅大床房,2019-10,2019-10-12,3.3,除了位置比较好，其他一般，前台一点点大，房间面积也一般，前台接待态度真心太差，形象也不怎样！拽什么呢？因为你是香格里拉？
M16586****,上海静安香格里拉大酒店,商务出差,尊雅大床房,2019-09,2019-09-16,4.5,整体环境不错，干净，早餐丰盛。但是服务一般，housekeeping房间打扫阿姨挺好的。主要是前台服务，态度和办事速度不满意，退房时间也各有说辞，不一致。房间枕头不太舒服，软的太软，硬的又不舒服，其他都很好。
M9537****,上海静安香格里拉大酒店,商务出差,尊雅双床房,2019-06,2019-08-11,4.5,喜爱静安嘉里。静安香格里拉，中规中矩，就感觉旧得有点快。五年前还算是标杆，五年后就基本没有惊艳之处了。还有就是，普通客房不能免费停车…停车费一天120元。
_WeChat269320****,上海静安香格里拉大酒店,家庭亲子,豪华阁尊荣大床房,2019-06,2019-06-29,5.0,酒店环境非常舒适，周末还有现场的竖琴表演，配上下午茶☕️小点心，真希望可以天天入住这里，嘻嘻，55楼前台的两位小姐姐Cherry和CoCo耐心热情，关键还很漂酿～
M258835****,上海静安香格里拉大酒店,家庭亲子,尊雅大床房,2019-05,2019-05-04,3.3,2千一晚，对不起停车费120一晚需要自掏腰包，有的房间可以免费，因为咋们2千块是穷人。就看不起穷人。房间一般 对不起这个价格。个人感觉还不如住对面的璞丽，价格差不多，逼格还高。
松原新月,上海静安香格里拉大酒店,家庭亲子,尊雅双床房,2019-09,2019-09-14,5.0,酒店位置超级便利，与地铁站连通，地下层与多个商场连通；酒店视野开阔，窗外感觉非常棒；服务一流棒，日常卫生保洁非常棒，女儿把布娃娃忘在酒店，帮寄了快递到付，非常满意的住宿体验！
esthete****,上海静安香格里拉大酒店,家庭亲子,尊华大床房,2019-09,2019-09-09,5.0,酒店很干净，地理位置就更不用说了，只是因为上海的垃圾分类政策，酒店不提供牙刷这点很不方便，小朋友没有带拖鞋，打电话后，服务员很快送来，这点很好
阿西西_bx,上海静安香格里拉大酒店,情侣出游,豪华阁尊贵大床房,2020-01,2020-01-16,5.0,非常好 早餐可以选 服务也很好 很贴心
深蓝动力,上海静安香格里拉大酒店,商务出差,豪华阁尊贵大床房,2019-11,2020-01-12,5.0,挺好的，值得推荐。可以停车，但是行政以上楼层才给停车券，健身，游泳，购物，吃饭都很方便，离地铁口也不远。
M348043****,上海静安香格里拉大酒店,家庭亲子,豪华阁尊贵大床房,2019-12,2019-12-14,4.5,位置好，房间有点暗，感觉旧旧的。在大厅喝东西服务一般，服务员聚一起聊天，看不见客户的需求。
M243334****,上海静安香格里拉大酒店,朋友出游,尊雅大床房,2020-04,2020-04-20,5.0,早餐丰富，房间干净，和静安嘉里一个停车场，很不错
M33012****,上海静安香格里拉大酒店,家庭亲子,豪华阁尊荣双床房,2019-12,2020-01-03,4.8,一楼早餐丰盛，五十五楼安静，早餐少些，冬天最喜欢此家，有地暖，交通方便，几个商场近
1372887****,上海静安香格里拉大酒店,商务出差,尊雅大床房,2019-08,2019-09-19,5.0,酒店环境整洁，房间布局堪称完美，优雅又不失情调，服务周到，让人无比舒心。给我营造了一种家的感觉，无论大处到小处都是那么无懈可击，价格也很合理。  
M313756****,上海静安香格里拉大酒店,商务出差,尊华双床房,2019-04,2019-05-03,5.0,上海静安香格里拉酒店地理位置很棒！据南京路不远，交通方便。酒店楼体外形独特。早餐丰盛，分中餐厅和西餐厅，中餐厅以粤式早茶为主，品类丰富，口味正宗，服务周到！
M297228****,上海静安香格里拉大酒店,情侣出游,尊华大床房,2019-08,2019-11-04,5.0,位置很方便，打车容易，就是进酒店大门，由于入口道路火爆，容易堵车，离地铁口也很近。环境很好，楼层高，风景不错。干净整洁，服务很好。住过上海同级别的酒店，觉得香格里拉性价比真的很不错，还会再次选择入住。
M51455****,上海静安香格里拉大酒店,朋友出游,尊雅大床房,2019-05,2019-05-09,5.0,位置很好 楼层很高 俯瞰整个静安区 楼下就是静安嘉里中心 服务态度也很好 提出的要求都替我满足了 并且在生日当天提前准备了一块生日蛋糕放在房间 很贴心 住的56层环境很棒
_M1361653****,上海静安香格里拉大酒店,家庭亲子,尊雅大床房,2019-10,2019-10-12,5.0,住在行政楼层太爽了！一天三餐都在酒店解决
朱朱小妞,上海静安香格里拉大酒店,商务出差,尊雅双床房,2019-08,2019-12-14,5.0,房间够大，景色很美，早餐品种很丰富，服务很正式，酒店客人停车还可以免费很划算！楼下购物很齐全，周边出行很方便！值得入住！
l路漫漫,上海静安香格里拉大酒店,商务出差,贵雅套房,2019-06,2019-06-09,5.0,很赞的香格里拉，没有让我失望！一如既往喜欢😘，提个小建议，希望前台能多几个人，办理入住需要等待，这就感觉有些浪费时间
9lixc,上海静安香格里拉大酒店,商务出差,豪华阁尊贵大床房,2019-03,2019-03-13,5.0,香格里拉一如既往的好，早餐很好，一層三層五十五層都可以用餐，一層自助品種較多，三層廣式早茶也不錯。交通便利，周邊餐館大型商場比較多，前臺退房服務少差一些。
M50964****,上海静安香格里拉大酒店,家庭亲子,尊华大床房,2019-08,2019-08-13,5.0,服务非常贴心，我们当天到酒店到的早了，前台看我们带着孩子就提前了两个小时让我们入住了，非常感谢。在餐厅用餐对孩子也特别照顾，我家孩子最后到处的要找餐厅照顾她的叔叔，说是叔叔好，就是早餐的西餐品种会多一点，中餐相对较少。房间设施虽然不是很新，但是很干净。我们到的第二天赶上台风了，所以一直在房间观雨，高层观景效果不错。在附近购物、吃饭、交通都很方便。总体来说非常满意。
太27真人,上海静安香格里拉大酒店,商务出差,豪华阁尊荣大床房,2019-08,2019-08-09,5.0,预定的转角的尊荣客房，结果携程自作主张给我安排了靠中间的尊贵客房，最后在与酒店和携程供应商协商沟通后终于住到了理想的房间，酒店55楼的前台姐姐态度很好，很体谅客户热心地替客户解决问题，非常感谢！
M46991****,上海静安香格里拉大酒店,家庭亲子,尊雅大床房,2019-08,2019-08-06,1.0,非常失望！之前住过很多家五星级酒店从来没碰到过这么差劲的。去上海办事，为了老婆和孩子能睡得好一些，特意选的品牌酒店，结果睡到半夜被热醒来了，酒店中央空调半夜关机停用，没有任何解释。找酒店解决问题，居然还认为是理所当然的事情，什么五星级，服务和设施设备完全不匹配，这种水平评三星都过份了。非常差劲的一次入住体验，以后再也不会住这里了。
RARAYA_郡主,上海静安香格里拉大酒店,家庭亲子,尊雅大床房,2019-02,2019-02-07,5.0,算上海很新的高级豪华酒店，地段实在是市中心的市中心，地铁上面交通四通八达，而且我个人也是香格里拉会员，今年春节就在这里过，健身房非常不错，pool虽然不大，人不多，但是很舒适，设施也很好，住40楼，街景太美，服务非常好，感动……早餐有2个地方选择1楼的贰咖啡，西式为主，还有就是3楼的夏宫中式茶点为主，选择很多，2天我们各尝试了一下，都很好
300409****,上海静安香格里拉大酒店,朋友出游,豪华阁尊荣双床房,2019-04,2019-05-02,5.0,环境很好，服务也不错！早餐也很精致，特别喜欢房间的景色。以前来也是住这里，很喜欢这个酒店的地理位置和房间装饰。
_M1331179****,上海静安香格里拉大酒店,独自旅行,贵雅套房,2019-09,2020-01-17,5.0,早餐不错，酒店出行很便利
_WeChat38786****,上海静安香格里拉大酒店,情侣出游,贵雅套房,2019-07,2019-08-26,5.0,"早餐品类丰富，办理入住也很快。，服务很好，
位置也很好  。购物很方便，，下次来上海应该还会选择这里，"
M220426****,上海静安香格里拉大酒店,家庭亲子,尊雅大床房,2019-02,2019-02-10,5.0,首先服务很好，每个人都很勤快，每个服务员的态度仪容仪表身高颜值都很好，连煎鸡蛋🍳厨师👨‍🍳都是干净整洁的，每个面客厨师服务也很好，餐厅主要色调是环保♻️色，连服务员的工鞋都是绿色的，其次是服务灵活多变，第一餐厅营业时间是到早上10点半，会根据客流情况调整延长用餐时间。第二补充食品的速度快而序。第三如果不在餐厅用餐可为客人提供简易外带早餐。第四如果在餐厅用餐后可以提供帮助您打包果汁🍹或咖啡外带。特别喜欢西点，好吃好看👍👍👍👍赞赞赞。长得帅的漂亮的服务员态度都很好很温和。职业病[捂脸][捂脸][捂脸][捂脸]再来前台服务很好，给予我升级能看到上海夜景59楼，很好的一次体验，下次还会首选
容泊,上海静安香格里拉大酒店,情侣出游,尊雅双床房,2019-03,2019-04-11,5.0,酒店装修细节部分让你无可挑剔，可以学习的地方很多，位置特别好。健身房游泳池也超赞，楼下散步用餐购物也非常方便。
1370193****,上海静安香格里拉大酒店,其他,豪华阁尊荣大床房,2019-07,2019-07-14,5.0,酒店环境彶舒适，地理位置优越。
118231****,上海静安香格里拉大酒店,家庭亲子,豪华阁尊贵大床房,2019-09,2019-09-30,5.0,地理位置优越，处于商业核心区，早餐品质还是很高的，夏宫的各式点心早餐也很好吃，细节服务很到位，价位性价比非常高
5518****,上海静安香格里拉大酒店,其他,豪华阁尊荣双床房,2019-09,2019-09-28,5.0,超五星，赞一个！地理位置好，环境不错，服务一流，房间宽敞，早餐丰盛，礼宾服务周到及时，让人宾至如归，如慕春风
_WeChat57174****,上海静安香格里拉大酒店,朋友出游,贵雅套房,2019-06,2019-06-22,5.0,为了去附近商场买东西的，周围很多商场很方便
1585078****,上海静安香格里拉大酒店,商务出差,尊雅大床房,2019-12,2020-01-27,5.0,好位置，最喜欢香格里拉酒店的卫生间，设计合理，使用方便。早餐也挺好的。
118055****,上海静安香格里拉大酒店,朋友出游,豪华阁尊荣大床房,2019-06,2019-07-03,2.8,虽然我不知道酒店有什么活动 但是我知道酒店大堂本来就小 人一多 明显吵杂 体现出酒店管理存在严重问题
M255040****,上海静安香格里拉大酒店,商务出差,豪华阁尊荣大床房,2020-01,2020-03-27,5.0,"酒店环境整洁,房间布局堪称完美,优雅又不失情调,服务周到,让人无比舒心。给我营造了一种家的感觉,无论大处到小处都是那么无懈可击,价格也很合理。.这家酒店的服务员个个彬彬有礼,热情周到,酒店装修的富丽堂皇,一般人是不愿进去的。酒店各色闪亮霓虹灯让整城市流光溢彩、神采飞扬些高档酒店灯火通明面定推杯换盏意醉休些写字楼玻璃幕墙变巨显示屏切换着同广告画面与标语"
M46552****,上海静安香格里拉大酒店,商务出差,尊雅大床房,2019-10,2020-01-31,4.3,1）在入住时，前台办理入住手续速度要提升！  2）早餐菜品和服务还不错。  3）门卫叫车服务态度好但效率要提高！
_WeChat241450****,上海静安香格里拉大酒店,商务出差,尊雅大床房,2019-04,2019-04-29,5.0,服务很贴切周到，礼宾也很有礼貌。在门外吧自己水杯打破了，服务人员马上过来打扫干净。缓解尴尬的气氛。很不错
118294****,上海静安香格里拉大酒店,家庭亲子,尊华大床房,2019-04,2019-04-15,3.8,酒店位置不错，处于商业区，吃饭逛街都很方便，但是服务真是不敢恭维，第一车到达酒店后，礼宾部的人故意装作没看见，不主动开车门，也不会帮忙拿行李，可能站的很久累了吧！第二前台的人态度及其的差，我到前台问了一下路，前台的两个小伙子跟没听见一样，隔了能有5秒以后瞄了我一眼还没走，抬头冷冰冰的一句:我不知道！(时间为14号下午5点多)我也住过好多地方的香格里拉，这家店的服务是最最最差的一家！
1380188****,上海静安香格里拉大酒店,家庭亲子,豪华阁尊贵大床房,2019-07,2019-08-14,4.5,之前一次的体验相当好，所以再次选择了来这里给自己过个生日，感觉却是比上一次略有逊色，行政楼层的下午茶，沙发餐桌都有些老旧脏脏的，餐食甜点也不如之前的美味，服务也不如之前一次的亲切，还稍带着点架子的服务，虽然礼貌却也不那么让人舒适。对有生日的客人也没有任何的小惊喜，冷漠无视～
希希鱼,上海静安香格里拉大酒店,家庭亲子,尊华大床房,2019-02,2019-02-27,5.0,这次定了尊华大床房，比尊雅房多了一面玻璃墙，视觉效果更加好吧，房间也更加大一点。卫生间很大，欧舒丹的洗护套装，洗手盆就有一大面玻璃墙，望出去就是城市景象，有地暖，这点特别棒。早餐还是一如既往的丰富，吃完还可以在入口处打包咖啡和鲜榨果汁哦。晚上迪斯尼回来去吃了鹤料理，不知道是不是换了主厨的原因还是其他，感觉味道没以前那么好了。还有如果去迪斯尼玩的话大家不必要住迪斯尼附近，完全可以入住市中心，只要2号线转11号线就可以，非常方便。最近入住免费停车哦。
andyaun79,上海静安香格里拉大酒店,商务出差,尊雅大床房,2019-10,2019-10-13,5.0,酒店位置很好，楼下就有商场，还有高端汉堡shakeshack，商场太火，人流太多，附近静安寺步行十分钟可以到达！
320387****,上海静安香格里拉大酒店,朋友出游,豪华阁尊贵大床房,2019-04,2019-04-08,3.3,如果你经常住五星级酒店的话，劝你别来，一定会很失望。客观的说，位置很好，周围都是商场，地下就有超市和各种餐饮，很方便，服务态度也不错，有问题都会帮你解决。接下来说说为什么会失望：1.我是冲着高层风景去的，定了行政楼层的房间，但是外玻璃很脏，都是水垢，看出去的风景无论白天黑夜都是糊的，还不如那种低层有阳台的酒店。2.看评论说早餐很丰富，我怀疑那些人去过几家五星？虽然有3个餐厅，内容其实没差多少，选择都很少，也不好吃。3.房间比想象中小，设施很一般，没有智能马桶就算了，吹风机的线竟然是藏在抽屉里的，你要吹头发的话就得开着抽屉拉着线吹，风也不够热，长头发的女孩子别去，很不舒服。4.空调声音挺大的，白天不觉得，晚上很明显，我睡眠不是很好，要把空调关了才能睡着，又热又闷的，多难受我都不想说了。最后补充一下停车问题，停车场很大也好停，不过只有行政房免费，每次车开出去还需要和前台说，普通房的话一晚120自己交。
小猪扭哒哒,上海静安香格里拉大酒店,商务出差,尊雅双床房,2019-08,2020-02-14,5.0,书展时候预定入住的，走到展会现场五分钟。酒店地理位置很好，出行方便，可以俯瞰到周边。餐厅和服务都不错👍
_WeChat56194****,上海静安香格里拉大酒店,商务出差,尊雅大床房,2020-04,2020-04-24,5.0,景色很好，但设施有些陈旧。工作人员很热情
M23906****,上海静安香格里拉大酒店,商务出差,尊雅大床房,2019-07,2019-08-27,3.3,活了小三十年，五星级酒店住的没有百来个也有五六十个了，不给客人pa车优惠的你家是第一个，比半岛还牛呢？住店客人居然还有不免费的停车？太牛了 你真是中华第一牛，香格里拉历史上会因为收费停车而留下浓墨重彩的一笔，太棒了！
